mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_mean_0,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_std_0,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta2_mean_0,delta2_mean_1,delta2_mean_2,delta2_mean_3,delta2_mean_4,delta2_mean_5,delta2_mean_6,delta2_mean_7,delta2_mean_8,delta2_mean_9,delta2_mean_10,delta2_mean_11,delta2_mean_12,delta2_std_0,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,rmse_mean,rmse_std,spec_mean,spec_std,mel_mean,mel_std,emotion
-0.32477257,1.0309402,-0.32255462,0.9675922,1.144827,-0.31888694,0.33342272,0.4614813,-2.0590842,-0.40193105,-0.06510352,-1.3644706,-0.45051113,0.16790807,0.040679518,0.8229071,-0.73360753,-0.45866734,1.5074816,0.19362351,0.15919924,2.0389068,-1.893862,0.71124953,0.30389562,-1.1330228,-0.6114695,-0.4111841,-0.21502343,0.52036816,0.011457973,-1.3524206,0.5955283,1.6219612,1.2154872,-0.40874335,-1.0367599,0.44452593,0.6954057,1.9704051,0.7221068,1.1741092,-0.24633776,-0.4344776,2.0271854,0.526721,0.51473445,2.069411,-1.2479107,0.21201144,0.60403526,-1.0450976,-0.37349844,-0.15660629,0.95767057,-0.4572787,0.71864814,-0.06338299,-0.8159334,-0.5463193,0.07695034,-1.2510333,0.22667326,0.4372116,0.17940739,1.0699053,0.5619174,0.7876198,-0.57409084,-0.25506604,2.8579488,1.3420508,0.3347104,1.7251506,-1.1072012,-0.49590638,0.2496634,-0.710398,-1.1469525,-1.8533677,-1.0071236,1.2686142,-0.32477197,0.7492618,fearful
-0.32940882,0.90622026,0.24032587,0.38248783,0.858765,-0.75774664,0.55286646,0.62578225,-1.2866727,0.42289075,-0.5665832,-1.2295439,0.301087,1.4776092,0.43556467,0.53052306,-0.082140744,-1.0645436,1.7848548,1.1435442,1.9427183,1.9416971,-0.521767,0.2311613,0.9284113,-0.596892,0.86077356,1.3323747,-0.93937325,0.71774346,0.7889488,-0.40483037,-0.82093525,-0.7843523,0.09637944,0.2233108,-1.8340585,-0.5618931,-1.202482,2.653506,-0.7774473,0.88851523,0.5881167,-0.5300692,1.8290199,1.036686,1.8008463,2.813015,-0.53297,-0.18594398,0.8888827,-0.1403205,0.8682425,0.7301838,-0.18684618,-0.2870203,0.04417436,-1.1892631,-0.45318693,0.09541852,-0.52988815,-1.2008802,0.3698602,-0.6443359,0.36572394,1.3818809,0.5050318,1.5554532,1.0112642,0.7734057,3.436787,0.8766488,1.4437525,1.9346071,-0.8128245,0.23578843,0.101345986,0.5331313,-0.43363217,-0.46235207,-0.6431428,1.2897581,-0.32940906,2.087036,surprised
-0.874608,1.4537493,0.8720726,0.9216493,1.4552675,0.035224985,1.3581516,0.6477246,0.26290712,0.8288208,0.98858446,0.21466735,0.75838816,0.4120625,0.4311844,-0.8013689,-0.17373742,-0.3590929,-0.09779925,0.10113544,-0.1271342,0.0481195,0.26316133,0.73037827,0.12878256,-0.48927772,0.9863552,-0.80458367,-0.90546745,0.003614416,0.24200684,0.29943043,0.1641701,-0.116457604,-0.79387367,1.4553787,1.0147696,-1.1700633,0.03809234,0.21444207,0.32386658,-0.62788165,-0.36262754,-0.12038838,0.34130162,-0.8724236,0.07673906,0.161038,0.568783,0.35370734,0.40027928,-1.0369903,1.3443117,0.47772855,0.46121252,-0.31724247,-1.033763,-0.835856,-0.68632466,-0.20986402,-0.98192555,-2.5259697,-0.90946615,0.43187445,0.056488242,0.1788878,0.56134933,-0.588709,-0.7727811,0.3540887,0.36615548,-0.9693709,-0.043176513,0.39462686,0.5689212,-0.82380825,0.111847736,-0.57854265,-0.8104671,0.0039785313,-1.3481815,-0.83447254,-0.8746085,0.80660737,calm
-0.31230527,0.59172577,0.2926507,0.98404145,1.2461627,0.53357524,1.2116538,0.55007863,-0.30855727,1.152948,0.07066711,-0.715151,0.45934823,0.4245707,1.2197293,-1.4196206,-1.0717375,-1.1792986,0.9126216,0.13479632,-0.1010801,2.1082242,1.2333415,1.8496789,0.13198583,-0.2047672,0.19253486,-1.328678,0.35159606,-0.48066834,-0.2526263,-0.47127172,-0.6708403,0.9641434,-0.48616508,-0.007871733,-0.045747854,0.94815403,1.2147052,0.072902925,1.1655303,-1.1128609,-1.2302568,-0.7381444,0.8706624,-0.28010616,0.26384372,1.8317932,0.44435844,0.7647338,0.020996675,-0.6646135,0.36179912,-0.922515,-0.5253051,-0.00035579214,0.51887995,0.8434404,-1.009515,-0.39665967,-0.46787807,-0.5272864,-1.3723837,-0.308148,-0.36280516,-0.87497663,0.53893715,-1.4812523,-1.2965007,-0.6895009,1.1689428,-0.27095708,0.15907663,1.4581357,-0.0070135845,-0.20108075,-0.7517235,-0.8728084,-0.48242182,0.081485525,-0.5395504,0.45080236,-0.31230435,0.41809416,fearful
-0.19770944,1.2416327,1.0840575,1.7928822,0.9963573,0.48522124,2.0774944,0.3791284,0.54540616,-0.03283354,0.40237603,-0.07736864,0.34488392,0.3915178,0.43405735,-1.0191138,-0.8320895,-0.7126522,-0.0032524194,-0.043710537,0.49993202,-0.59378344,0.3240707,0.76167446,-0.0902017,-0.7072398,0.39784327,0.74320316,-0.40263358,0.58107954,0.67043245,-0.5863903,-1.2073337,0.95030344,-0.22062795,0.44424132,0.5342131,0.20351827,-0.21143904,-0.45797315,1.1672926,-1.1932358,-1.0630974,-0.30574882,-0.0057356446,-0.7315612,0.45855218,-0.44785213,0.33186886,0.074371696,-0.6423741,-0.528332,0.32434618,1.2893469,-0.38598156,-0.7770226,0.14352345,-0.87144077,-0.35757726,-0.42743322,-1.0714226,-0.1348929,-0.10093712,-0.05463815,-0.17729433,-0.55183446,0.9155057,-1.3611411,-0.83196783,-0.28658637,-0.11564151,-0.7023131,0.12622634,0.1264188,0.12274841,-0.78815514,-0.89388585,-0.7106142,-0.60332197,-0.20738038,-0.5939536,-0.09797735,-0.19771029,0.6042223,sad
-0.19566362,0.8455361,0.8996758,1.5312778,1.2082483,0.72434455,1.3564924,0.7282353,0.8901515,1.0314392,1.4041585,0.4423367,0.72432137,0.3526899,-0.36920062,-0.4363558,-1.0935748,-0.28681388,-0.7794983,0.15159585,0.5419687,-0.6196035,0.4533578,0.8303729,-0.6609972,-0.6599388,0.88738006,-0.53672045,0.7657193,0.22412536,0.07202769,-0.3831402,-0.4679876,0.07219583,-0.24194135,0.9568753,0.56951964,0.060371187,-1.0673466,-0.032363318,-0.10748038,-0.90109044,-1.4195783,0.31947914,-0.34147948,-0.8354284,-0.27143732,-0.3772809,0.35320622,0.43755046,-0.49506247,-1.4256353,0.9200838,0.54882294,-0.092123166,0.07496423,-0.2744295,-0.43453723,-0.095567696,0.42297384,-0.6257307,-1.5675017,-0.33147636,0.22393064,0.9448218,-0.2778419,0.3416301,-1.3919815,-1.4444504,1.169108,-0.20767836,-0.5649368,0.16146085,-0.1949745,0.43490353,-0.43161196,-0.6319332,-0.77251893,-0.35517758,0.8842436,-0.47494778,-0.23643681,-0.19566387,-0.003959982,calm
-0.53312194,0.87462753,-0.5473056,0.7589035,1.5264633,-0.4356823,-1.5694568,1.0708956,-3.1449854,-0.7891947,1.5241561,-2.4175193,-0.31019807,0.7529722,-0.21079645,0.61529756,-0.7709883,0.31208578,0.408037,1.1845906,0.5004184,2.6078403,-1.5002908,0.71316403,1.146871,0.7824231,0.4214185,0.9324684,0.18851162,-0.07426171,1.3184679,0.017221104,-0.878483,-0.48141316,-1.5294373,-1.1897398,0.09124379,-0.41328523,-1.6472896,1.818429,-0.09405012,0.5454635,-1.5160311,0.6236584,0.59894097,1.4446157,0.371474,3.1596253,-0.79637784,0.26916903,1.6093436,1.0939149,-0.3000178,0.23269415,-0.55591464,-0.93077236,-0.34864953,-0.4847998,0.15174575,1.1564524,1.2767915,-0.033589344,-0.58731127,0.992706,-0.2993807,0.79719573,-0.15161899,0.062726036,-0.93948925,0.7790077,0.3882187,0.767558,0.6018046,2.390825,-0.36200637,0.1284181,0.74271095,0.04993028,-0.59299356,-0.86061174,-0.9600318,0.8072078,-0.5331223,1.4919423,sad
0.028740164,1.1890727,0.22290625,1.457225,1.1894877,-0.71683854,1.486016,0.7029242,-1.0843061,0.9262012,0.87490875,-0.90385234,-0.6338213,0.50012904,0.11173955,0.652505,1.9474484,-0.18199478,2.4139242,-0.42841467,0.36495778,0.2250902,0.22817197,1.2714529,-0.39974287,-1.4015158,0.32809258,0.69941884,-0.77713615,-0.53774464,1.187018,0.7625365,-0.76188254,-0.9245108,-0.21748865,2.25662,1.400538,-0.06406806,-0.62489223,2.1894522,0.3940802,0.77627534,1.6105967,0.23790143,2.5840058,-0.3268216,0.13698848,1.3339757,-0.2231502,1.3022542,-0.26983675,-1.3050746,-0.6304354,0.5629552,-0.84396374,-0.35826156,-0.9538487,-1.3322637,-1.2408984,0.7119974,0.35199097,-0.15702572,-1.162658,0.09053622,1.3036494,2.0456808,1.8242131,0.5861515,1.2609956,0.72974634,2.5508075,-0.52552617,-0.40249434,0.6569394,-0.14585064,1.2993886,-0.3013863,-0.6096305,-0.8857898,-1.2118772,-0.46025452,1.740969,0.028740015,1.0544499,disgust
-0.106042795,0.5211301,-0.62634826,1.2475901,0.9585453,-1.3584872,0.8346607,0.5272748,-2.8284712,0.4838441,0.15096225,-2.1321757,-0.047501687,0.61421376,0.718148,1.524368,0.085566096,-0.4368162,3.8677366,0.3536515,1.1139797,1.9622288,-0.42660454,0.7266076,1.2487601,-0.24382225,-0.84004724,-0.91414714,0.43401444,-0.7683285,-0.55852294,1.1454271,0.23562245,-1.3973264,2.2493694,1.5313829,-0.7378534,-1.1504116,0.9549804,1.8916987,0.7777346,1.6692562,-0.6155972,-0.78560096,4.128224,0.12564497,1.1267763,2.7323053,-0.056755725,-6.1675135e-05,1.1381096,0.07398538,-0.13372122,-1.6387404,0.7205658,1.0910544,1.5545821,2.1930122,-0.81879514,-0.29585057,0.9501681,0.01836789,-2.856746,-0.20277731,0.73064286,0.9567873,1.1024952,1.1538845,-0.35595617,-1.3046085,3.3336666,-0.16269886,0.8289351,3.094677,-0.8080469,1.2325127,0.5683893,0.40644115,-0.67048806,-1.3772262,-0.4394144,2.3159087,-0.1060429,1.4827169,angry
0.7169013,0.6870704,-0.25133458,0.6452293,0.3005045,-0.99202824,-0.10143078,1.0603168,-2.26832,-0.2739067,-0.6991328,-1.9575173,0.14300278,0.43130317,-0.48043078,0.6450914,-0.10462586,0.5348282,0.79530466,1.4394037,1.7564569,1.6509728,-0.0035669843,-0.19065222,0.39568603,-0.45649105,-0.45447698,-0.17865664,0.18134686,-0.35789162,0.943911,-0.4745913,-1.2698711,-0.34145823,0.62447214,0.14285259,-1.3478674,0.023446422,-0.14807957,2.4969227,-0.35105246,0.907867,0.12138284,1.3624268,1.2447187,1.6669335,2.0876656,2.7932014,0.7533353,-0.16623962,1.2523519,0.072164245,-1.7966311,0.73405206,0.5614699,-0.74149823,-0.57861936,0.25194955,1.0096635,0.14877099,0.7765639,0.43070754,1.1221163,0.799208,-1.1527646,2.1776135,0.7137728,1.1255096,0.6957283,0.8822703,2.70323,0.8871592,1.0328491,3.4636664,0.2906023,-0.589734,1.2685016,0.2729535,-0.13348834,-1.1870272,0.34918284,1.8556768,0.716902,0.74043345,surprised
1.1139436,0.46610737,-0.09724789,0.7387968,0.47608382,-0.7269007,-0.05705167,0.81816953,-2.463283,0.37569764,-0.85986847,-2.0980997,0.15799771,-0.035867225,-0.52971226,0.48445612,0.72031385,0.2983353,1.0563449,0.9252898,1.3797715,0.90551287,-0.25574413,0.1957391,0.26623198,-0.9164769,-0.7268604,0.37210274,0.87813693,-0.91041994,1.1445267,-0.057456512,-1.5494096,-0.29277316,0.55758667,-0.10251299,-1.3376784,-0.41069177,-0.22816314,1.8874899,-0.6116601,0.92516863,0.8163982,0.8853368,1.6494823,1.1564326,2.0259495,2.4323785,0.60973436,0.3151917,0.95381534,-0.5202532,-0.8938313,0.18962064,-0.52234787,-0.3521099,-0.47821254,-0.689264,0.6972125,-0.123553894,0.77530724,-0.19730689,2.9018266,0.12628303,0.6574744,1.5589939,0.69522095,0.7541094,0.48115692,0.01107237,2.9305336,0.60528076,1.0882696,3.2407773,0.27533135,0.55800796,0.24310261,0.08387533,0.67857,-0.2119747,1.0378003,0.41210738,1.1139433,0.03929548,surprised
-0.43652,1.6799465,-0.12292559,1.4235454,1.6781722,-0.54111654,1.0314264,0.8493894,-1.1947004,0.7793746,0.3422516,-0.50402695,0.56352603,-0.69396955,0.5204604,0.61669254,-0.51729465,0.811868,0.80101573,0.4499876,-0.26086122,0.8914752,-0.20711398,2.2528083,0.23356463,-1.1363912,-0.27832064,0.96457547,-0.32558137,0.283196,1.846009,-0.9603453,-2.2672298,0.92381483,1.2700133,1.4734875,0.503875,-0.9697669,0.39332056,-0.28903726,0.50587225,0.7042287,-0.45221478,1.0163352,0.9959684,1.0566057,-0.4365573,1.3744202,-0.052338365,1.9532443,0.9161882,-0.7224396,-0.024250656,-0.14511517,-1.3011873,-1.4993709,-1.4872607,-1.5150403,0.37566686,0.82755643,-1.1020414,-0.81165785,0.8819988,0.6703271,0.39790052,-0.39416248,1.4141524,0.72975445,-0.41900834,1.0704716,1.3949896,0.6754854,-0.16900125,1.3469872,0.95439,0.12858558,0.27539897,0.026970929,-1.0171691,-1.4362735,-1.2815154,0.5664307,-0.43651986,0.41174155,happy
-0.3639212,1.5428702,0.72205013,1.2668017,1.4288915,-0.11887371,1.3290445,0.4273111,0.23976676,0.31622213,0.5868308,0.072484665,0.43974963,-0.7894006,0.87608653,-0.26587215,0.4791918,-0.48699436,0.85540724,-0.123206325,0.5972586,-0.2395865,0.42822802,2.1077716,-0.5561117,-0.96404046,-0.1868205,-0.96406746,-1.1501042,-0.7536785,-0.33155712,0.065110534,0.5461418,0.6055664,-0.12124591,1.0987393,0.33303848,-0.6577776,0.8998776,-0.9369596,1.5225549,-0.45656157,-0.19515306,-0.47663948,0.5664499,-0.09706133,-0.124165,-0.11596361,1.5108068,1.0418897,-0.40262198,-0.5812867,0.5118554,-1.3104645,-0.40890118,1.2328062,-1.0046182,-0.036002696,-0.26216424,1.2001824,0.24469881,-1.620605,-2.3304322,-0.5335085,0.23864433,-0.90153176,1.257467,-1.1687571,-0.63148075,-0.520535,0.14909,-0.64697313,0.4900459,0.1403053,1.2556982,-0.20981504,-1.2809126,-0.29019397,-0.97268635,-1.1338421,-0.97101015,-0.29609832,-0.3639215,-0.031113045,calm
-0.104911774,0.13202092,-0.3498816,0.99377817,0.70008785,-1.2008187,0.83560926,0.7398626,-2.2703855,-0.15261738,0.12481948,-1.8245414,-0.08730961,0.14679481,1.0074567,1.3271224,-0.5776317,-0.5885293,3.662487,-0.025743432,0.3622107,1.6699008,0.8181234,1.7886467,0.98504275,-0.39500907,-0.37359187,-1.1106597,0.09306807,-0.5556866,-0.3478642,1.3198304,-0.055421326,-2.4388616,1.369106,1.795406,-0.88574755,-0.6023314,0.3145072,0.8098494,1.2209597,1.2513729,-0.8585329,-0.77138096,3.592768,0.3464558,0.73409563,1.8879076,2.0141602,0.61880374,1.1144048,-0.19691753,-0.11284941,-0.6540041,0.8670027,1.370669,0.7758162,1.2576344,-0.8630425,-0.94031537,0.22764508,0.38935858,-1.9650171,0.09398013,0.6381816,0.39127493,0.86432666,0.90927553,0.085894994,-0.9586399,3.3148904,-0.011387978,1.1129593,2.2438369,-0.04339694,0.79562235,0.6985436,0.090040535,-0.42368498,-0.5430521,-0.051774323,0.31766754,-0.104912,0.58899397,angry
0.053133372,-0.15727803,-1.4821568,0.49344745,0.7674196,-0.82993776,-0.18017554,0.9824303,-1.7946717,0.5870634,0.44509506,-1.3698732,0.2775904,0.23777248,-0.4110186,1.394897,1.1987231,0.15750493,1.442149,-0.55118525,1.1034735,2.081992,-0.70110464,-0.23526181,1.5844885,0.091851674,0.73637265,-0.0855016,-0.8116521,0.3987997,-0.12379076,-1.0760833,-0.23663473,-0.08578311,-0.19431354,0.8312532,-0.60117257,-0.0044302726,0.4042552,1.353791,0.5336618,1.4168427,0.93941563,0.13301456,1.3403367,-0.50607383,1.3505352,1.9237609,-0.20845193,-0.3203416,2.0609381,0.5017779,-0.29816604,0.22280866,0.00030340542,-1.0085816,-0.8920067,-1.0346522,0.09790072,0.24128392,-0.70492846,-0.42370182,1.2709938,0.4641183,-0.5356311,1.9431362,0.20237036,1.5121334,0.6806385,0.7900324,1.5254215,-0.6477716,0.6946046,1.4717655,0.15376666,-0.2314467,0.4616347,-0.23626977,-0.32638243,-0.6274112,-0.28806394,0.97888666,0.053132877,0.49309233,angry
0.74629605,1.3082567,0.24628437,0.44798383,0.84012514,-0.72732437,0.9616523,0.65527153,-1.6859738,-0.08646774,-0.61680526,-1.5700516,-0.33201703,-0.0415578,-0.2898626,0.98808473,0.37064892,0.02196699,1.6318147,0.6383102,0.9901871,0.6823577,-0.093628325,0.29348215,1.3138953,-0.9929182,-0.62767863,1.0504525,0.23669855,-1.4696589,0.8526685,0.8749145,-1.053523,-0.58077425,1.5272385,1.0123787,-1.8260183,-0.430468,-1.756897,1.9576813,-0.9690916,1.3728528,0.523908,0.5135742,2.1648905,0.44123828,1.317096,1.4640259,-0.61660886,0.69253975,0.8187113,-0.48269126,-1.6539314,-0.07507116,-0.43240148,-0.8141147,-1.4086574,-1.6737322,0.77170646,0.51822984,1.8108821,1.7219591,1.8384426,2.091023,-0.44908282,1.8635399,0.9622096,1.6154287,0.9368492,0.8410058,3.72511,0.4639082,0.6111177,1.4483585,-1.0184296,-0.3984655,1.1414503,-0.38122198,0.08431099,-0.5429557,0.2045162,1.5353222,0.74629587,0.56011856,surprised
-0.17811458,0.36601296,-0.53709215,0.76795393,0.8254235,-0.33047205,0.092001975,1.2381809,-1.7527356,-0.27063742,0.4388464,-1.3914356,-0.29816827,0.5683938,-0.47414762,-0.68558216,-0.270879,-0.6497597,0.7608164,-0.15150976,-0.05596492,2.3864496,0.47917533,-0.03735771,0.4142993,-0.49852946,0.02459644,0.58319336,0.21909048,0.1982143,0.9448726,-0.0039057275,-1.0732154,0.57655865,-0.29098895,0.2653076,0.12807903,0.48494014,-0.7022176,2.1690326,-0.07062948,-0.36598766,-0.04967985,0.15771842,1.2797537,0.6347445,0.8625651,1.9967439,1.2806537,-0.62665373,0.5569769,-0.6285429,0.3194823,-0.20264669,0.20542419,-1.6947556,-1.5338862,-0.268959,-0.5039525,-0.42911044,-0.36370066,-0.7880567,0.85598946,-0.35231948,0.2932652,1.0159079,-0.101876415,0.24444923,0.79013914,-0.5142668,1.9313067,0.2909383,0.8312343,1.8250803,0.4004884,-0.68765193,0.13873999,-0.82366264,-0.7279035,-0.5934604,-0.592893,0.4712259,-0.17811501,0.4876151,fearful
-0.5563505,1.0051873,0.02884261,1.3103993,0.96144646,-0.36461705,1.0827963,0.5900076,-0.72044915,0.5784393,0.53654265,-1.1269933,-0.14995445,0.4557765,1.5920428,-0.21604294,-0.98623544,0.0020290266,0.47274247,0.60071635,-0.1470971,1.5214645,-0.3148808,-0.27318454,0.25189558,-1.204514,0.51732445,0.9235154,0.33301216,-0.106877714,-0.08640587,-0.13324508,-0.14444813,0.26878765,0.07316732,0.7383647,0.008780465,-0.03638856,-0.2883428,0.88630044,0.56137645,-0.12296819,-1.1659763,0.37896073,0.90555453,-0.31958845,-0.053403564,1.0443116,-0.27877656,-0.23054515,0.26669925,-0.77832645,0.72872955,0.657515,-0.68405885,-0.9051552,-0.3739631,-0.6980995,-0.50546044,-0.34193152,-0.31584027,0.1437437,-0.14462961,0.7428511,-0.6750557,-0.17910849,1.3737816,0.2482984,-0.9369633,0.829321,2.2801642,-0.51606065,-0.50179034,1.4801291,-0.14468735,-1.0059186,-0.24749342,-0.67729235,-1.041598,-1.0071306,-1.0623277,0.9684357,-0.5563506,0.9267974,fearful
0.35903862,-0.25954315,-0.75618595,0.38805902,0.6713922,-1.1268198,0.5495624,0.30888522,-2.2900329,0.23808244,-0.08632054,-1.6017246,-0.26823068,0.22761974,0.3484076,1.5726689,0.10209138,-1.1736709,3.6661441,0.06663659,1.0301989,2.041391,0.18890621,0.78149843,1.3587554,-0.34922192,0.32733148,-0.8007403,-0.8178925,-0.17298321,-0.5149426,0.10736186,-0.597621,-0.63651335,1.7518044,1.1493893,-0.77845424,0.51125115,0.78528196,1.1397516,1.051504,1.6232293,-0.57743657,-1.0207322,3.6157305,0.21915844,1.1829396,2.0857754,0.89122933,0.24669607,1.0850406,-0.4348166,-0.23892969,-0.9219588,0.08937939,0.95667213,0.82438916,0.4889037,-1.30208,0.41779923,1.490843,0.7137963,-0.8088788,0.24297082,0.49908245,0.81662524,1.0022031,1.1422842,-0.32458255,-1.4993206,2.5207012,-0.036416553,0.39033186,1.9146218,-0.6762357,0.29300338,0.7558226,-0.09291149,0.41811237,0.999538,0.5947393,0.031110799,0.35903755,0.4408798,angry
0.49501914,0.7679714,-0.96321577,0.79594177,1.1181791,-0.9928527,0.48291647,0.89547217,-2.300231,0.5806949,-0.120214924,-1.4601623,0.32032523,0.40072998,0.026310487,0.07002498,0.9034438,0.018864458,1.0783468,1.481797,1.1604187,2.4845507,1.0000083,1.8578221,1.6730403,0.14991373,0.3438053,-0.48784316,0.30162326,0.8665019,1.5299652,-0.7908552,-1.8018845,0.879667,0.8230282,0.066471465,1.6569912,0.0049165636,0.54550976,1.70168,0.6734526,0.2107025,1.1051921,0.7292298,1.4793777,1.812308,2.1046185,2.7075298,1.0728968,1.3900247,2.1961563,-0.04739492,-0.78457123,-0.124078,-0.14870805,-1.6669947,-0.9536537,-0.27487168,0.37943575,0.1985003,0.3500476,0.71657366,0.58299905,0.63150615,-0.1395709,0.48736894,0.503093,0.5690823,0.35199577,1.4058516,1.5731306,1.2621281,1.6157999,2.540204,0.5224403,0.6768702,1.4230032,0.22630212,0.44507366,0.23137961,0.14216934,0.9920391,0.49501917,1.0519931,happy
-0.011768756,-0.47447315,-1.2287955,0.4535773,0.69027704,-1.4053059,0.12565492,0.54818255,-2.1301312,0.19550659,0.15624242,-1.2344897,0.081517346,0.23527963,0.6317686,2.0505672,0.6316594,0.6077738,3.1900294,-0.14649315,0.40606987,3.1718447,1.209723,0.76774234,0.69925475,-1.0775597,0.5988656,-1.1205014,-1.7845256,0.8913834,-1.1968834,-1.7938253,0.28948763,0.88903606,1.5838722,0.5259253,0.27767053,0.33966538,0.9605541,0.74803734,1.1199051,2.2241118,0.5996927,0.23207867,3.2476046,0.10255786,1.0266567,2.253484,1.0423127,0.055888753,0.82139134,-0.69751716,-0.746726,-0.119207226,0.5538355,-0.44781205,0.39576244,1.1959915,-0.26670665,-0.40196487,0.41105917,-0.92967564,-0.1249926,0.11462431,-0.41158384,0.82987916,0.5254861,1.5732336,1.0682454,-0.35534662,1.9137075,-0.037237763,0.40464374,3.1087008,0.82622194,-0.5994498,1.0119009,-0.12032355,-0.44391286,-0.8480671,-0.07136534,1.4587182,-0.011769622,0.64316726,angry
-0.41338533,0.40512988,0.0887787,1.3335017,1.2431661,-0.684961,1.2168851,1.0527347,-0.6408233,1.145613,0.5562171,-0.2825452,0.21635585,1.1000905,1.9720467,0.4616756,1.9228592,0.53336525,3.7365212,1.0220697,0.78310925,-0.06610491,-0.024186911,1.8022857,-1.0001364,-1.1115377,-0.9226941,-0.74992144,-0.16136077,-1.101758,-0.17065166,0.16050038,0.5190676,-0.85021377,0.45469078,0.5873866,0.031713042,0.02286342,1.1833951,2.3688219,1.370282,0.08427236,1.3877382,-0.07409507,3.2673743,0.9117297,0.77168715,0.24840304,-0.31140244,1.5838724,-0.59448725,-1.001948,0.26837748,-0.061736465,0.37359872,1.8970978,0.22598244,1.3233373,-2.7348778,-0.759833,-0.26445684,0.563635,-2.1933193,-1.1152425,-1.2021034,1.6866479,0.8128317,-0.5488122,0.6086512,0.32249278,2.993845,1.19344,0.08942448,0.41110414,-1.7039406,1.7306869,-0.7936202,-0.6376835,-1.3799562,-2.2861447,-0.76635695,3.8425276,-0.41338566,1.6901077,disgust
-0.50168794,0.9344578,0.50918067,1.5454084,1.125205,0.56644005,1.1200261,0.34316966,0.36226267,1.1351787,1.2300681,0.2151564,0.66583544,-0.7664572,0.44556168,-0.18907575,-0.6537835,-0.34475246,-0.20120108,0.67396575,-0.1932754,-0.7156044,0.36706564,1.2648491,0.5259031,-0.38906884,0.9230679,-0.21321276,-0.87475455,0.83673584,-0.14896908,-0.9689212,-0.14875019,0.2627313,0.08236612,0.9280651,-0.31835535,-1.6072172,-0.31653768,-1.1238781,0.36481103,-0.5839463,-1.2873015,-0.1488707,0.14483325,-0.49895266,-0.71294206,-0.55836385,0.5914802,0.7077961,0.6326032,-1.1262517,0.82944286,0.5286181,0.22464767,-0.762637,-0.24556865,-0.65729934,-0.2908064,-0.42304876,-1.0187788,-0.60259116,0.005000129,-0.016209032,-0.36014256,-0.55706394,0.5396,-1.0508922,-1.7625283,-0.35991377,-0.07362488,-0.050529424,-0.30805653,-0.378665,-0.093737215,-0.92461896,-0.45521504,-0.9764959,-0.97506607,0.011972518,-0.8538125,-1.7232544,-0.5016875,-0.8733709,calm
0.5253075,1.1697928,0.62828314,0.24073754,0.72469586,-0.67179966,0.6702903,0.25394404,-1.3055844,0.40897894,-1.0795251,-1.5695041,-0.8360443,-0.29286766,0.8811993,0.6333403,0.7212947,-0.4592316,2.8147385,-0.6027945,0.9578987,1.0583347,-0.6232741,0.64188486,-0.26380336,-1.2586751,-1.4379025,-1.5142578,0.76169354,0.7358326,0.13630643,0.7281085,-0.52856195,-0.22971441,1.2009275,0.7116045,-1.5282388,-0.80446583,-0.08243321,1.5044281,0.9142513,1.1379693,1.0483805,0.015377617,3.1451075,0.117679045,0.99774796,2.5819638,-0.8468405,0.6305379,-0.14013416,-0.98593724,-0.654332,-1.5605443,1.8942425,1.4878339,1.3468455,3.6877494,-1.366525,-1.3997687,0.7513278,-1.3695941,0.010799176,0.47581643,0.68478703,0.3119105,1.5538257,1.0017399,1.0429465,0.88628554,4.440162,0.47584155,0.5045572,1.6769173,0.008964564,-0.01196362,0.123341314,-0.09517565,0.04559625,-0.508543,0.34739998,0.04708014,0.5253073,0.42909604,surprised
